player_external_id,player_name,gender,team_name
a1f1829d,K Goel,male,Punjab Kings
2498e163,JR Hopes,male,Delhi Capitals
6b71e6cf,KC Sangakkara,male,Sunrisers Hyderabad
fdedb37c,SM Katich,male,Punjab Kings
eaa90ab4,P Dharmani,male,Punjab Kings
dd09ff8e,B Lee,male,Kolkata Knight Riders
3dba85c2,WA Mota,male,Punjab Kings
6b8eb6e5,S Sreesanth,male,Rajasthan Royals
40caa465,T Kohli,male,Punjab Kings
d84378a4,M Kaif,male,Royal Challengers Bengaluru
53fe6ee4,DS Lehmann,male,Rajasthan Royals
de8d3876,M Rawat,male,Pune Warriors
0264c10e,D Salunkhe,male,Rajasthan Royals
bb18be76,SK Warne,male,Rajasthan Royals
3d7e087f,SK Trivedi,male,Rajasthan Royals
8ba8195d,V Sehwag,male,Punjab Kings
c42aaf71,M Manhas,male,Chennai Super Kings
d7c6af50,DL Vettori,male,Royal Challengers Bengaluru
ab89348d,MF Maharoof,male,Delhi Capitals
50758325,B Geeves,male,Delhi Capitals
ee7d0c82,GD McGrath,male,Delhi Capitals
0fa5042b,L Ronchi,male,Mumbai Indians
f233bbb4,ST Jayasuriya,male,Mumbai Indians
7d3937ed,DJ Thornely,male,Mumbai Indians
0aadc906,PR Shah,male,Rajasthan Royals
a45a5e8d,AM Nayar,male,Rajasthan Royals
88fccd6c,SM Pollock,male,Mumbai Indians
0d232ffd,MA Khote,male,Mumbai Indians
881a9bdd,S Chanderpaul,male,Royal Challengers Bengaluru
b61a3e1a,LRPL Taylor,male,Delhi Capitals
2b6e6dec,AC Gilchrist,male,Punjab Kings
fe763256,Y Venugopal Rao,male,Sunrisers Hyderabad
de8cce37,VVS Laxman,male,Kochi Tuskers Kerala
bd77eb62,A Symonds,male,Mumbai Indians
57efa3be,SB Styris,male,Chennai Super Kings
b9be6507,AS Yadav,male,Deccan Chargers
0604ef16,SB Bangar,male,Kolkata Knight Riders
bcce309e,WPUJC Vaas,male,Deccan Chargers
c3d1402f,RP Singh,male,Rising Pune Supergiant
6c6591ab,PP Ojha,male,Mumbai Indians
d18f9182,DPMD Jayawardene,male,Delhi Capitals
3fca55af,S Sohal,male,Deccan Chargers
ff077124,Kamran Akmal,male,Rajasthan Royals
e32d22f6,Pankaj Singh,male,Rajasthan Royals
0dc00542,Shahid Afridi,male,Deccan Chargers
64c34cd0,Shoaib Malik,male,Delhi Capitals
e03b66ec,Mohammad Asif,male,Delhi Capitals
93a17209,VY Mahesh,male,Chennai Super Kings
38f2c66c,VS Yeligati,male,Mumbai Indians
94bc776b,D Kalyankrishna,male,Deccan Chargers
72861603,GC Smith,male,Pune Warriors
36d33dd0,RR Sarwan,male,Punjab Kings
034b4b7d,VRV Singh,male,Punjab Kings
64d43928,Sohail Tanvir,male,Rajasthan Royals
0c2730df,A Kumble,male,Royal Challengers Bengaluru
e0351c86,DNT Zoysa,male,Deccan Chargers
facb9086,SD Chitnis,male,Punjab Kings
a76d10ba,TM Srivastava,male,Punjab Kings
c3d35165,JA Morkel,male,Rising Pune Supergiant
5451a2c1,B Chipli,male,Delhi Capitals
7050a1e7,DB Das,male,Kolkata Knight Riders
342d8ade,CRD Fernando,male,Mumbai Indians
e1d1b294,HH Gibbs,male,Mumbai Indians
890de8cb,Gagandeep Singh,male,Punjab Kings
4d6d6280,Salman Butt,male,Kolkata Knight Riders
b57f8a9a,BJ Hodge,male,Rajasthan Royals
16dfcc19,Umar Gul,male,Kolkata Knight Riders
ae091d39,SA Asnodkar,male,Rajasthan Royals
eea6b7f1,SP Fleming,male,Chennai Super Kings
756389bd,S Vidyut,male,Chennai Super Kings
20a941bb,M Ntini,male,Chennai Super Kings
1be70c88,LPC Silva,male,Deccan Chargers
b720a5d6,DB Ravi Teja,male,Sunrisers Hyderabad
acd4f5dc,DP Vijaykumar,male,Deccan Chargers
7eae4418,Misbah-ul-Haq,male,Royal Challengers Bengaluru
4e04666c,YV Takawale,male,Royal Challengers Bengaluru
5f4e9e8f,RR Raje,male,Mumbai Indians
622cc511,U Kaul,male,Punjab Kings
f48cf4da,DT Patil,male,Royal Challengers Bengaluru
95a2ea61,S Anirudha,male,Sunrisers Hyderabad
cfad138c,CK Kapugedera,male,Chennai Super Kings
b2b50355,L Balaji,male,Punjab Kings
e249fdaa,A Chopra,male,Kolkata Knight Riders
75de770f,T Taibu,male,Kolkata Knight Riders
f663ef00,J Arunkumar,male,Royal Challengers Bengaluru
a2870fb7,NK Patel,male,Rajasthan Royals
d2c2b2d5,SR Tendulkar,male,Mumbai Indians
5bdcdb72,TM Dilshan,male,Royal Challengers Bengaluru
3edb58fc,AD Mascarenhas,male,Punjab Kings
b63ab531,LA Pomersbach,male,Punjab Kings
10a91f35,Shoaib Akhtar,male,Kolkata Knight Riders
5d096f3d,RR Powar,male,Punjab Kings
33cb3411,Younis Khan,male,Rajasthan Royals
4b4d1957,PM Sarvesh Kumar,male,Deccan Chargers
c9d33ef5,RV Pawar,male,Mumbai Indians
888e32bf,Abdur Razzak,male,Royal Challengers Bengaluru
0ed0cdbf,H Das,male,Deccan Chargers
2503e881,A Nel,male,Mumbai Indians
6165bca6,A Mukund,male,Royal Challengers Bengaluru
ea0cdc12,BAW Mendis,male,Pune Warriors
ddc0828d,A Flintoff,male,Chennai Super Kings
b2ae53f5,T Thushara,male,Chennai Super Kings
0a4ebc61,T Henderson,male,Rajasthan Royals
6ef60d3a,Kamran Khan,male,Pune Warriors
91ffa6c6,JD Ryder,male,Pune Warriors
39f01cdb,KP Pietersen,male,Rising Pune Supergiant
c404f58a,DP Nannes,male,Chennai Super Kings
260fd380,AM Salvi,male,Delhi Capitals
7ca5e05d,RS Bopara,male,Sunrisers Hyderabad
5f26df4f,VS Malik,male,Rajasthan Royals
4353bba5,YA Abdulla,male,Punjab Kings
2a72fd4f,Harmeet Singh,male,Punjab Kings
a7c226e1,FH Edwards,male,Deccan Chargers
4d5a1617,R Bishnoi,male,Royal Challengers Bengaluru
297b26da,Yashpal Singh,male,Kolkata Knight Riders
25eeb281,PC Valthaty,male,Punjab Kings
23ac69e6,RJ Quiney,male,Rajasthan Royals
c69a7b5c,AS Raut,male,Rajasthan Royals
21ac077a,RR Bose,male,Punjab Kings
d92e42f5,KP Appanna,male,Royal Challengers Bengaluru
bff458c6,AA Bilakhia,male,Deccan Chargers
8a668774,Shoaib Ahmed,male,Deccan Chargers
7023d182,AN Ghosh,male,Kolkata Knight Riders
710dd98c,MN van Wyk,male,Kolkata Knight Riders
05c2ca46,RE van der Merwe,male,Delhi Capitals
aaa1b522,TL Suman,male,Pune Warriors
c24a2c5d,S Tyagi,male,Chennai Super Kings
611926bc,GR Napier,male,Mumbai Indians
d872f52a,LA Carseldine,male,Rajasthan Royals
63bff7f9,SM Harwood,male,Rajasthan Royals
d7a57f75,D du Preez,male,Royal Challengers Bengaluru
12eddf28,RJ Harris,male,Punjab Kings
5b040b81,A Singh,male,Rajasthan Royals
5bb5a915,M Morkel,male,Kolkata Knight Riders
5056011d,GJ Bailey,male,Rising Pune Supergiant
f24ca2ba,C Nanda,male,Mumbai Indians
66cf56a5,A Mithun,male,Royal Challengers Bengaluru
caa89a48,SS Sarkar,male,Kolkata Knight Riders
7c503806,J Botha,male,Kolkata Knight Riders
e186f49c,Mashrafe Mortaza,male,Kolkata Knight Riders
5f5d3ad4,SS Shaikh,male,Kolkata Knight Riders
d7b3a420,Jaskaran Singh,male,Deccan Chargers
16043342,AB McDonald,male,Royal Challengers Bengaluru
662c47a6,Y Nagar,male,Delhi Capitals
d1c94b25,CK Langeveldt,male,Royal Challengers Bengaluru
2bb09eb2,Mohammad Ashraful,male,Mumbai Indians
7c390b03,RA Shaikh,male,Mumbai Indians
7bb62642,Anirudh Singh,male,Deccan Chargers
d4f9dbd4,CA Pujara,male,Punjab Kings
7bf96684,OA Shah,male,Rajasthan Royals
626c5379,R Sathish,male,Kolkata Knight Riders
c654af19,R McLaren,male,Kolkata Knight Riders
ef5da05c,AG Murtaza,male,Pune Warriors
2815fe50,AA Jhunjhunwala,male,Deccan Chargers
2728e7e9,P Dogra,male,Kolkata Knight Riders
fdcb08c2,A Uniyal,male,Rajasthan Royals
addfb70e,SW Tait,male,Rajasthan Royals
5afd4539,MS Bisla,male,Royal Challengers Bengaluru
9ff100a6,RS Gavaskar,male,Kolkata Knight Riders
6581d753,JM Kemp,male,Chennai Super Kings
fb693839,S Ladda,male,Gujarat Lions
4f629497,SE Bond,male,Kolkata Knight Riders
11df3dc8,MJ Lumb,male,Deccan Chargers
69762509,DR Martyn,male,Rajasthan Royals
287686fd,S Narwal,male,Kolkata Knight Riders
d3a3e82d,AB Barath,male,Punjab Kings
2049f3a0,SJ Srivastava,male,Punjab Kings
c15e2193,FY Fazal,male,Rajasthan Royals
864c199e,AC Voges,male,Rajasthan Royals
6afb26d6,MD Mishra,male,Pune Warriors
5d9a1a73,R Sharma,male,Delhi Capitals
dec8e038,J Theron,male,Rajasthan Royals
0f12f9df,NLTC Perera,male,Rising Pune Supergiant
7daedf2f,KB Arun Karthik,male,Royal Challengers Bengaluru
78eb4223,KAJ Roach,male,Deccan Chargers
a386e91b,PD Collingwood,male,Delhi Capitals
798934ea,C Ganapathy,male,Chennai Super Kings
86ae8ef2,MB Parmar,male,Kolkata Knight Riders
45c2196c,DE Bollinger,male,Chennai Super Kings
dddca1d6,SB Wagh,male,Pune Warriors
dbc50253,AP Dole,male,Rajasthan Royals
2af1b6d2,AN Ahmed,male,Royal Challengers Bengaluru
a3ecf01f,RS Sodhi,male,Punjab Kings
8b9704ae,L Ablish,male,Punjab Kings
f4f0fafd,B Sumanth,male,Deccan Chargers
64a4c383,S Sriram,male,Delhi Capitals
2eeb4370,C Madan,male,Mumbai Indians
3a02626a,AG Paunikar,male,Rajasthan Royals
6ec424a9,ND Doshi,male,Rajasthan Royals
f5f18a18,S Randiv,male,Chennai Super Kings
8291f939,AL Menaria,male,Rajasthan Royals
b2570b38,RV Gomez,male,Pune Warriors
3ae3f034,AUK Pathan,male,Royal Challengers Bengaluru
0c94f480,UBT Chand,male,Mumbai Indians
a84468fe,DJ Jacobs,male,Mumbai Indians
cf73ad76,JEC Franklin,male,Mumbai Indians
30e37810,Sunny Singh,male,Punjab Kings
6042bf26,NJ Rimmington,male,Punjab Kings
dc4686e6,BA Bhatt,male,Punjab Kings
b552a935,AC Thomas,male,Pune Warriors
4ec07775,RN ten Doeschate,male,Kolkata Knight Riders
6821ac10,JJ van der Wath,male,Royal Challengers Bengaluru
ce4cc4d5,R Ninan,male,Royal Challengers Bengaluru
5748e866,TD Paine,male,Pune Warriors
063b3673,DH Yagnik,male,Rajasthan Royals
b0c772ee,BJ Haddin,male,Kolkata Knight Riders
c64c2443,J Syed Mohammad,male,Royal Challengers Bengaluru
5673a3fc,NL McCullum,male,Pune Warriors
4180d897,JE Taylor,male,Pune Warriors
469ea22b,KMDN Kulasekara,male,Chennai Super Kings
d2d4bb0a,TR Birt,male,Delhi Capitals
b970a03f,M Klinger,male,Kochi Tuskers Kerala
0c432afb,P Parameswaran,male,Royal Challengers Bengaluru
1efb8a28,AC Blizzard,male,Mumbai Indians
943fd425,I Malhotra,male,Deccan Chargers
9b4935c8,CJ Ferguson,male,Pune Warriors
16605a1b,AA Kazi,male,Royal Challengers Bengaluru
d2340a43,Anand Rajan,male,Sunrisers Hyderabad
ddb00822,P Prasanth,male,Kochi Tuskers Kerala
bae11797,Y Gnaneswara Rao,male,Kochi Tuskers Kerala
29d72eb2,AA Chavan,male,Rajasthan Royals
90edaaa9,S Rana,male,Royal Challengers Bengaluru
62e07f92,KH Devdhar,male,Deccan Chargers
0af3426f,SS Mundhe,male,Pune Warriors
67af6f81,RW Price,male,Mumbai Indians
18c78b11,RE Levi,male,Mumbai Indians
d4eef961,M de Lange,male,Mumbai Indians
557153ca,KK Cooper,male,Rajasthan Royals
2e9fdf9b,DAJ Bracewell,male,Delhi Capitals
39f82db3,DJ Harris,male,Deccan Chargers
2f3817ce,TP Sudhindra,male,Deccan Chargers
f708a0bc,GB Hogg,male,Kolkata Knight Riders
7d3720ba,RR Bhatkal,male,Royal Challengers Bengaluru
1a0c3177,P Awana,male,Punjab Kings
d718440b,V Pratap Singh,male,Deccan Chargers
94eac556,CJ McKay,male,Mumbai Indians
c9cac448,T Mishra,male,Deccan Chargers
1c2a64cd,A Ashish Reddy,male,Sunrisers Hyderabad
addbde6c,N Saini,male,Punjab Kings
9a158001,Azhar Mahmood,male,Kolkata Knight Riders
99b202b3,A Chandila,male,Rajasthan Royals
cca50cd6,LJ Wright,male,Pune Warriors
26ff4c29,RJ Peterson,male,Mumbai Indians
de4b0555,R Shukla,male,Delhi Capitals
53f27a35,BB Samantray,male,Sunrisers Hyderabad
f842c2cf,MJ Clarke,male,Pune Warriors
f3171936,BW Hilfenhaus,male,Chennai Super Kings
2461eef2,PA Reddy,male,Sunrisers Hyderabad
f4cb4f53,AP Majumdar,male,Pune Warriors
27e71d47,K Upadhyay,male,Pune Warriors
ee3dfa89,Sunny Gupta,male,Delhi Capitals
605b7efa,MC Juneja,male,Delhi Capitals
f21043a5,MDKJ Perera,male,Rajasthan Royals
9868bc75,BMAJ Mendis,male,Delhi Capitals
0bf15e52,Harmeet Singh,male,Rajasthan Royals
d68e7f48,R Rampaul,male,Royal Challengers Bengaluru
4c4fa80b,SMSM Senanayake,male,Kolkata Knight Riders
27af6414,BJ Rohrer,male,Delhi Capitals
e0407c01,IC Pandey,male,Chennai Super Kings
30a2649b,CM Gautam,male,Delhi Capitals
1763bc6c,X Thalaivan Sargunam,male,Sunrisers Hyderabad
c03c6200,DJG Sammy,male,Royal Challengers Bengaluru
cedc1d9a,P Suyal,male,Mumbai Indians
91b9300b,UA Birla,male,Pune Warriors
6aed7e79,PV Tambe,male,Gujarat Lions
9170ff49,Parvez Rasool,male,Royal Challengers Bengaluru
0164b064,MG Neser,male,Punjab Kings
44afbf2d,NJ Maddinson,male,Royal Challengers Bengaluru
272d796e,BR Dunk,male,Mumbai Indians
6f49cc6e,Shivam Sharma,male,Punjab Kings
6dbcf855,VH Zol,male,Royal Challengers Bengaluru
531f0278,K Santokie,male,Mumbai Indians
b56dc5f7,BE Hendricks,male,Punjab Kings
012829ff,JW Hastings,male,Kolkata Knight Riders
1647bd37,Karanveer Singh,male,Punjab Kings
2c76b512,DJ Muthuswami,male,Delhi Capitals
b2b23612,RG More,male,Chennai Super Kings
1558d83b,GS Sandhu,male,Delhi Capitals
9a0146b3,P Sahu,male,Punjab Kings
a9da7784,KJ Abbott,male,Punjab Kings
ada15e88,PSP Handscomb,male,Rising Pune Supergiant
d167edd3,SM Boland,male,Rising Pune Supergiant
331ea488,UT Khawaja,male,Rising Pune Supergiant
dce2019b,F Behardien,male,Punjab Kings
b274dbbd,ER Dwivedi,male,Gujarat Lions
