player_id,player_external_id,player_name,gender,team_name,matches,batting_innings,runs,balls_faced,highest_score,not_outs,fours,sixes,fifties,centuries,batting_average,strike_rate,bowling_innings,balls_bowled,wickets,runs_conceded,economy,bowling_average,best_bowling_wickets,five_wicket_hauls
1414,5c124657,Irfan Ahmed,male,Hong Kong,3,3,55,79,30,0,9,1,0,0,18.33,69.62,3,150,4,140,5.6,35.0,2,0
1415,ee95065d,Irfan Khan,male,Pakistan,6,6,48,73,22,0,3,1,0,0,8.0,65.75,1,30,3,51,10.2,17.0,3,0
1416,1fb2f362,IS Billcliff,male,Canada,10,10,223,383,71,0,22,3,2,0,22.3,58.22,0,0,0,0,0.0,0.0,0,0
1417,641ac5ff,IS Sodhi,male,New Zealand,51,24,210,288,35,3,8,10,0,0,10.0,72.92,50,2557,64,2350,5.51,36.72,6,1
1418,daf88af6,IS Sohi,male,Canada,2,1,0,2,0,0,0,0,0,0,0.0,0.0,2,90,4,78,5.2,19.5,2,0
1419,752f7486,Ishan Kishan,male,India,25,25,901,884,210,2,91,31,7,1,39.17,101.92,0,0,0,0,0.0,0.0,0,0
1420,d5bbb6a2,J Anderson,male,Ireland,6,6,118,197,39,0,17,0,0,0,19.67,59.9,2,30,0,20,4.0,0.0,0,0
1421,6b0db726,J Andrew,male,West Indies,2,2,8,12,8,0,0,1,0,0,4.0,66.67,0,0,0,0,0.0,0.0,0,0
1422,c3b93a03,J Blackwood,male,West Indies,3,3,23,41,12,1,2,0,0,0,11.5,56.1,1,18,0,16,5.33,0.0,0,0
1423,af4a9a0a,J Blades,male,West Indies,3,1,0,1,0,0,0,0,0,0,0.0,0.0,3,120,1,172,8.6,172.0,1,0
1424,7c503806,J Botha,male,South Africa,72,49,594,697,46,17,53,3,0,0,18.56,85.22,71,3625,68,2781,4.6,40.9,4,0
1425,0e63259d,J Campbell,male,Zimbabwe,2,2,8,14,6,1,0,0,0,0,8.0,57.14,1,12,0,13,6.5,0.0,0,0
1426,09a9d073,J Charles,male,West Indies,58,58,1537,1799,130,0,173,44,7,2,26.5,85.44,1,5,0,12,14.4,0.0,0,0
1427,bab78fa2,J Da Silva,male,West Indies,2,2,14,35,9,0,1,0,0,0,7.0,40.0,0,0,0,0,0.0,0.0,0,0
1428,23f94c02,J Drysdale,male,United States of America,4,1,2,6,2,1,0,0,0,0,0.0,33.33,4,132,4,101,4.59,25.25,2,0
1429,74487d79,J Edness,male,Bermuda,4,4,119,208,72,0,13,0,1,0,29.75,57.21,0,0,0,0,0.0,0.0,0,0
1430,9f038761,J Figy John,male,United Arab Emirates,2,2,55,73,32,1,4,0,0,0,55.0,75.34,0,0,0,0,0.0,0.0,0,0
1431,9b6e1b3f,J Fraser-McGurk,male,Australia,7,7,98,73,41,0,13,4,0,0,14.0,134.25,0,0,0,0,0.0,0.0,0,0
1432,2bf69ff5,J Giyanani,male,United Arab Emirates,1,1,4,5,4,0,0,0,0,0,4.0,80.0,1,18,0,31,10.33,0.0,0,0
1433,c8d74c21,J Gumbie,male,Zimbabwe,15,15,379,566,78,0,42,1,2,0,25.27,66.96,0,0,0,0,0.0,0.0,0,0
1434,ab54f9e7,J Jarvis,male,Scotland,21,16,135,153,30,3,10,5,0,0,10.38,88.24,21,755,27,697,5.54,25.81,4,0
1435,cde067e1,J Kariko,male,Papua New Guinea,3,2,8,12,8,0,2,0,0,0,4.0,66.67,3,126,5,114,5.43,22.8,4,0
1436,d996ba33,J Kila,male,Papua New Guinea,13,12,159,244,36,2,14,2,0,0,15.9,65.16,8,229,6,200,5.24,33.33,3,0
1437,6c75310b,J Lewis,male,England,11,7,43,47,17,1,4,0,0,0,7.17,91.49,11,626,17,408,3.91,24.0,4,0
1438,9061a703,J Little,male,Ireland,39,14,81,87,29,4,11,2,0,0,8.1,93.1,39,1979,60,2068,6.27,34.47,6,1
1439,84212ffb,J Liyanage,male,Sri Lanka,31,29,984,1138,101,7,76,26,6,1,44.73,86.47,16,350,3,302,5.18,100.67,1,0
1440,9c1ccdea,J Louw,male,South Africa,1,1,23,7,23,0,1,3,0,0,23.0,328.57,1,42,0,50,7.14,0.0,0,0
1441,f0398c2f,J Matharu,male,Canada,2,2,7,10,7,2,1,0,0,0,0.0,70.0,2,78,0,71,5.46,0.0,0,0
1442,a9520ac2,J Mubarak,male,Sri Lanka,28,27,531,803,72,5,43,3,3,0,24.14,66.13,5,51,0,44,5.18,0.0,0,0
1443,6b64e7a3,J Mulder,male,Ireland,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,60,2,28,2.8,14.0,2,0
1444,8bb34d86,J Neill,male,Ireland,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,30,0,33,6.6,0.0,0,0
1445,024a173d,J Nyumbu,male,Zimbabwe,17,13,45,87,18,4,1,1,0,0,5.0,51.72,16,796,17,687,5.18,40.41,3,0
1446,59559bc2,J Overton,male,England,12,9,240,216,68,0,29,8,1,0,26.67,111.11,11,362,13,341,5.65,26.23,3,0
1447,a549066c,J Patraj,male,Canada,2,2,21,48,20,0,1,0,0,0,10.5,43.75,2,90,2,76,5.07,38.0,1,0
1448,f7ce2ff9,J Ramanandi,male,Oman,8,8,182,182,91,1,13,7,1,0,26.0,100.0,6,270,2,209,4.64,104.5,1,0
1449,7c681ee9,J Smits,male,Netherlands,8,8,72,194,26,3,4,0,0,0,14.4,37.11,0,0,0,0,0.0,0.0,0,0
1450,bad31fac,J Srinath,male,India,16,8,31,81,15,2,4,0,0,0,5.17,38.27,16,825,27,534,3.88,19.78,4,0
1451,0b581ed6,J Sumerauer,male,Jersey,4,3,84,73,35,0,8,2,0,0,28.0,115.07,4,234,9,203,5.21,22.56,4,0
1452,dec8e038,J Theron,male,United States of America,18,12,50,102,12,2,5,0,0,0,5.0,49.02,17,780,31,667,5.13,21.52,5,1
1453,81049310,J Yadav,male,India,2,2,3,7,2,1,0,0,0,0,3.0,42.86,2,84,1,61,4.36,61.0,1,0
1454,7a5f232a,JA Burns,male,Australia,6,6,146,183,69,0,16,1,1,0,24.33,79.78,0,0,0,0,0.0,0.0,0,0
1455,bed90114,JA Clarkson,male,New Zealand,6,5,37,55,16,0,3,0,0,0,7.4,67.27,6,126,3,130,6.19,43.33,2,0
1456,dadbdb68,JA Duffy,male,New Zealand,24,8,18,37,5,5,2,0,0,0,6.0,48.65,24,1036,40,1012,5.86,25.3,3,0
1457,c7105dab,JA McCollum,male,Ireland,6,6,178,242,73,0,26,1,2,0,29.67,73.55,0,0,0,0,0.0,0.0,0,0
1458,c3d35165,JA Morkel,male,South Africa,51,39,705,705,97,8,64,22,2,0,22.74,100.0,46,1831,44,1707,5.59,38.8,4,0
1459,1ee08e9a,JA Richardson,male,Australia,15,8,93,107,29,3,8,0,0,0,18.6,86.92,15,810,27,793,5.87,29.37,4,0
1460,42537f07,JA Rudolph,male,South Africa,25,25,820,1193,71,6,81,1,6,0,43.16,68.73,0,0,0,0,0.0,0.0,0,0
1461,f05fe9b1,JA Simpson,male,England,2,2,20,31,17,0,2,0,0,0,10.0,64.52,0,0,0,0,0.0,0.0,0,0
1462,cdd875d9,JA Turner,male,England,2,1,2,5,2,1,0,0,0,0,0.0,40.0,2,66,2,68,6.18,34.0,2,0
1463,c810b349,JAD Lawrenson,male,Jersey,4,4,177,210,114,0,14,2,0,1,44.25,84.29,0,0,0,0,0.0,0.0,0,0
1464,fdac5295,JAH Marshall,male,New Zealand,6,6,33,84,14,0,2,0,0,0,5.5,39.29,0,0,0,0,0.0,0.0,0,0
1465,6752c57b,Jahurul Islam,male,Bangladesh,11,11,226,316,53,1,22,2,1,0,22.6,71.52,0,0,0,0,0.0,0.0,0,0
1466,7ba54dc9,Jai Prakash Yadav,male,India,6,4,12,26,9,2,0,0,0,0,6.0,46.15,5,186,3,157,5.06,52.33,2,0
1467,cd56a813,Jaker Ali,male,Bangladesh,8,8,328,414,68,1,23,11,3,0,46.86,79.23,0,0,0,0,0.0,0.0,0,0
1468,4dcd505e,Jamaluddin Ahmed,male,Bangladesh,1,1,18,28,18,1,2,0,0,0,0.0,64.29,1,24,0,28,7.0,0.0,0,0
1469,e662b18f,JAR Blain,male,Scotland,9,6,67,128,23,1,2,2,0,0,13.4,52.34,9,370,14,285,4.62,20.36,5,1
1470,5ec41cd7,Jasdeep Singh,male,United States of America,44,27,297,420,38,3,20,9,0,0,12.38,70.71,43,1954,51,1821,5.59,35.71,4,0
1471,d7b3a420,Jaskaran Singh,male,Canada,3,3,38,63,32,0,3,1,0,0,12.67,60.32,3,150,4,135,5.4,33.75,3,0
1472,b80dd12c,Jatinder Singh,male,Oman,65,65,1944,2516,130,2,208,33,10,5,30.86,77.27,4,48,1,41,5.12,41.0,1,0
1473,e15faa51,Javed Omar,male,Bangladesh,20,20,468,925,81,0,54,2,3,0,23.4,50.59,0,0,0,0,0.0,0.0,0,0
1474,526e006d,Jay Odedra,male,Oman,22,8,31,58,20,2,0,3,0,0,5.17,53.45,22,852,22,568,4.0,25.82,4,0
1475,6a685375,JB Reva,male,Papua New Guinea,5,4,15,26,11,1,1,0,0,0,5.0,57.69,5,191,5,165,5.18,33.0,2,0
1476,5574750c,JC Archer,male,England,37,21,205,184,38,10,21,8,0,0,18.64,111.41,37,1955,64,1639,5.03,25.61,6,1
1477,75be3b2a,JC Balt,male,Namibia,3,3,35,60,35,1,4,0,0,0,17.5,58.33,2,24,0,23,5.75,0.0,0,0
1478,99b75528,JC Buttler,male,England,171,171,5529,4751,162,31,449,186,29,11,39.49,116.38,0,0,0,0,0.0,0.0,0,0
1479,1f1b4c89,JC Tongue,male,England,2,1,0,2,0,0,0,0,0,0,0.0,0.0,2,90,1,93,6.2,93.0,1,0
1480,49b6c09f,JC Tredwell,male,England,43,25,163,241,30,11,9,4,0,0,11.64,67.63,43,2062,59,1641,4.77,27.81,4,0
1481,6fd0c8e1,JD Campbell,male,West Indies,12,12,359,349,179,1,37,11,0,1,32.64,102.87,1,6,0,13,13.0,0.0,0,0
1482,7c7303eb,JD Nel,male,Scotland,7,2,6,12,5,2,1,0,0,0,0.0,50.0,7,270,3,239,5.31,79.67,2,0
1483,91ffa6c6,JD Ryder,male,New Zealand,38,36,1242,1266,107,1,141,33,6,3,35.49,98.1,16,347,10,352,6.09,35.2,3,0
1484,1e66c162,JD Unadkat,male,India,8,0,0,0,0,0,0,0,0,0,0.0,0.0,8,342,9,225,3.95,25.0,4,0
1485,aceb7654,JDF Vandersay,male,Sri Lanka,31,18,132,264,25,6,6,0,0,0,11.0,50.0,30,1425,48,1267,5.33,26.4,6,1
1486,3eac9d95,JDP Oram,male,New Zealand,104,70,1546,1702,101,9,115,51,9,1,25.34,90.83,103,4760,120,3478,4.38,28.98,5,1
1487,9219eff0,JDS Neesham,male,New Zealand,75,65,1495,1490,97,12,128,38,7,0,28.21,100.34,71,2388,66,2525,6.34,38.26,5,1
1488,89a7dd4a,JE Dunford,male,Jersey,3,3,6,17,4,0,0,0,0,0,2.0,35.29,0,0,0,0,0.0,0.0,0,0
1489,a343262c,JE Root,male,England,181,177,7578,8654,166,28,617,52,47,19,50.86,87.57,76,1704,29,1678,5.91,57.86,3,0
1490,4180d897,JE Taylor,male,West Indies,78,38,258,294,43,7,29,5,0,0,8.32,87.76,78,3803,113,3351,5.29,29.65,5,1
1491,cf73ad76,JEC Franklin,male,New Zealand,73,61,1107,1382,98,22,84,17,4,0,28.38,80.1,65,2461,56,2131,5.2,38.05,5,1
1492,51080a1f,JF Kloppenburg,male,Netherlands,4,4,149,229,121,0,9,4,0,1,37.25,65.07,4,188,7,136,4.34,19.43,4,0
1493,aae9ce90,JF Mooney,male,Ireland,35,32,610,724,96,8,62,7,1,0,25.42,84.25,31,1200,34,1098,5.49,32.29,4,0
1494,91cd48e0,JF Smith,male,South Africa,2,2,132,144,91,0,10,6,1,0,66.0,91.67,1,30,0,29,5.8,0.0,0,0
1495,3c55c703,JG Bethell,male,England,24,22,712,784,110,1,69,18,6,1,33.9,90.82,16,346,9,430,7.46,47.78,2,0
1496,d3868bd0,JH Davey,male,Scotland,19,16,194,309,40,3,18,1,0,0,14.92,62.78,18,794,27,639,4.83,23.67,4,0
1497,1af1bc4b,JH Desai,male,United States of America,1,1,16,38,16,0,1,0,0,0,16.0,42.11,0,0,0,0,0.0,0.0,0,0
1498,86dc8f2e,JH Kallis,male,South Africa,138,132,4929,6409,128,21,417,53,38,8,44.41,76.91,116,3871,92,3305,5.12,35.92,3,0
1499,4373c57e,JH Stander,male,Scotland,2,2,34,42,22,1,0,3,0,0,34.0,80.95,2,72,2,79,6.58,39.5,2,0
1500,3847ec84,JI de Villiers,male,Namibia,8,7,28,64,14,1,1,1,0,0,4.67,43.75,5,138,2,154,6.7,77.0,2,0
1501,bf2d865c,JJ Atkinson,male,Hong Kong,4,4,84,146,23,0,8,2,0,0,21.0,57.53,0,0,0,0,0.0,0.0,0,0
1502,462411b3,JJ Bumrah,male,India,89,22,110,170,20,10,13,2,0,0,9.17,64.71,88,4574,145,3507,4.6,24.19,6,2
1503,6ae9c751,JJ Celestine,male,Bermuda,3,3,28,60,15,0,5,0,0,0,9.33,46.67,0,0,0,0,0.0,0.0,0,0
1504,068c47d2,JJ Davidson,male,Scotland,10,5,47,39,24,5,4,0,0,0,0.0,120.51,10,474,14,480,6.08,34.29,4,0
1505,21231130,JJ Esmeijer,male,Netherlands,3,2,3,15,3,1,0,0,0,0,3.0,20.0,3,156,0,138,5.31,0.0,0,0
1506,047d9032,JJ Krejza,male,Australia,8,2,13,23,7,1,0,0,0,0,13.0,56.52,8,425,7,331,4.67,47.29,2,0
1507,d1c36f5c,JJ Roy,male,England,109,109,4237,4010,180,3,509,81,21,12,39.97,105.66,0,0,0,0,0.0,0.0,0,0
1508,bb134e5c,JJ Smit,male,Namibia,57,51,1022,1364,60,7,52,51,2,0,23.23,74.93,43,1962,61,1378,4.21,22.59,6,3
1509,bceb1b07,JJ Tucker,male,Bermuda,11,11,203,314,49,1,26,2,0,0,20.3,64.65,9,306,3,256,5.02,85.33,2,0
1510,6821ac10,JJ van der Wath,male,South Africa,10,8,89,70,37,2,3,8,0,0,14.83,127.14,10,527,13,551,6.27,42.38,2,0
1511,1417ba2f,JJC Lawson,male,West Indies,4,3,11,11,8,2,1,0,0,0,11.0,100.0,4,210,4,207,5.91,51.75,2,0
1512,270b3f8e,JK Kamande,male,Kenya,21,19,171,357,37,1,13,1,0,0,9.5,47.9,17,657,10,576,5.26,57.6,2,0
1513,0a9d8b61,JL Carter,male,West Indies,27,26,560,758,54,3,48,10,3,0,24.35,73.88,12,136,4,160,7.06,40.0,2,0
1514,bdadf7da,JL Denly,male,England,14,13,446,622,87,0,44,6,4,0,34.31,71.7,4,102,1,101,5.94,101.0,1,0
1515,7e758bb2,JL Louw,male,Namibia,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,60,1,60,6.0,60.0,1,0
1516,55f33b32,JL Ontong,male,South Africa,7,6,97,131,27,1,12,0,0,0,19.4,74.05,1,18,1,23,7.67,23.0,1,0
1517,f752db61,JL Pattinson,male,Australia,14,7,41,78,13,4,2,0,0,0,13.67,52.56,14,673,13,635,5.66,48.85,4,0
1518,c834c290,JL Smith,male,England,17,17,383,333,64,0,50,10,3,0,22.53,115.02,0,0,0,0,0.0,0.0,0,0
1519,d12143bf,JM Anderson,male,England,177,64,254,496,28,31,22,0,0,0,7.7,51.21,177,8843,250,7321,4.97,29.28,5,2
1520,abb83e27,JM Bairstow,male,England,95,95,3671,3588,141,8,418,83,16,10,42.2,102.31,0,0,0,0,0.0,0.0,0,0
1521,ff154ecd,JM Cox,male,England,3,3,22,56,17,0,2,0,0,0,7.33,39.29,0,0,0,0,0.0,0.0,0,0
1522,5471024e,JM Davison,male,Canada,16,16,443,375,111,2,50,15,3,1,31.64,118.13,15,618,18,511,4.96,28.39,3,0
1523,fd8f11e9,JM How,male,New Zealand,33,33,939,1414,139,1,105,7,6,1,29.34,66.41,0,0,0,0,0.0,0.0,0,0
1524,6581d753,JM Kemp,male,South Africa,63,55,1226,1427,100,16,77,53,8,1,31.44,85.91,31,656,14,514,4.7,36.71,3,0
1525,f048bb41,JM Mennie,male,Australia,2,2,1,4,1,0,0,0,0,0,0.5,25.0,2,120,3,131,6.55,43.67,3,0
1526,a15618fe,JM Vince,male,England,21,21,590,672,102,0,73,3,3,1,28.1,87.8,2,42,1,38,5.43,38.0,1,0
1527,3c87f0c3,JN Frylinck,male,Namibia,53,49,1224,1658,114,7,93,17,8,2,29.14,73.82,31,1256,35,922,4.4,26.34,5,1
1528,74234d66,JN Gillespie,male,Australia,38,13,115,108,44,8,5,4,0,0,23.0,106.48,37,1951,56,1285,3.95,22.95,5,1
1529,78feb458,JN Hamilton,male,West Indies,1,1,5,16,5,0,0,0,0,0,5.0,31.25,0,0,0,0,0.0,0.0,0,0
1530,f468293b,JN Loftie-Eaton,male,Namibia,50,48,1034,1390,73,10,79,20,5,0,27.21,74.39,35,933,31,821,5.28,26.48,4,0
1531,f76d7466,JN Malan,male,South Africa,22,22,958,1149,177,2,97,16,4,3,47.9,83.38,0,0,0,0,0.0,0.0,0,0
1532,773cec26,JN Mohammed,male,West Indies,31,29,621,908,91,2,51,10,4,0,23.0,68.39,16,440,8,340,4.64,42.5,3,0
1533,97edbfb1,JN Rhodes,male,South Africa,1,1,2,6,2,0,0,0,0,0,2.0,33.33,0,0,0,0,0.0,0.0,0,0
1534,6e161a33,JNK Shannon,male,Ireland,1,1,2,8,2,0,0,0,0,0,2.0,25.0,0,0,0,0,0.0,0.0,0,0
1535,ded9ff1e,JNT Seales,male,West Indies,31,14,70,112,29,6,5,3,0,0,8.75,62.5,31,1406,44,1369,5.84,31.11,6,1
1536,3e326efc,JNT Vare,male,Papua New Guinea,5,5,35,69,16,0,1,0,0,0,7.0,50.72,0,0,0,0,0.0,0.0,0,0
1537,0f721006,JO Holder,male,West Indies,127,107,2144,2392,99,22,156,64,12,0,25.22,89.63,127,6024,151,5572,5.55,36.9,5,2
1538,a9a4df9f,JO Ngoche,male,Kenya,6,3,11,27,9,2,0,1,0,0,11.0,40.74,6,303,5,220,4.36,44.0,2,0
1539,af2cc80a,JO Troughton,male,England,5,5,36,75,20,1,5,0,0,0,9.0,48.0,0,0,0,0,0.0,0.0,0,0
1540,bb9b51f4,JOA Gordon,male,Canada,10,8,22,47,7,4,1,1,0,0,5.5,46.81,10,435,15,419,5.78,27.93,6,1
1541,9f961c14,Joginder Sharma,male,India,2,1,5,2,5,1,1,0,0,0,0.0,250.0,2,66,1,48,4.36,48.0,1,0
1542,744b6ab0,Joseph Angara,male,Kenya,1,1,0,3,0,0,0,0,0,0,0.0,0.0,1,48,1,52,6.5,52.0,1,0
1543,4933f499,JP Behrendorff,male,Australia,12,6,21,23,11,3,0,0,0,0,7.0,91.3,12,645,16,568,5.28,35.5,5,1
1544,7c63baa7,JP Bray,male,Ireland,10,10,234,363,115,1,25,2,0,1,26.0,64.46,0,0,0,0,0.0,0.0,0,0
1545,2e8994e7,JP Duminy,male,South Africa,186,173,4928,5849,129,37,342,67,27,3,36.24,84.25,131,3387,67,3063,5.43,45.72,4,0
1546,808f425a,JP Faulkner,male,Australia,66,51,1025,980,116,22,82,29,4,1,35.34,104.59,65,3151,94,2922,5.56,31.09,4,0
1547,74d12124,JP Greaves,male,West Indies,24,23,506,520,50,5,47,11,1,0,28.11,97.31,12,456,8,509,6.7,63.62,2,0
1548,989889ff,JP Inglis,male,Australia,34,34,969,958,120,3,102,24,6,1,31.26,101.15,0,0,0,0,0.0,0.0,0,0
1549,9f308dfc,JP Kotze,male,Namibia,25,25,448,670,64,1,43,7,1,0,18.67,66.87,0,0,0,0,0.0,0.0,0,0
1550,ec526fca,JP Maher,male,Australia,6,6,122,185,49,1,9,3,0,0,24.4,65.95,0,0,0,0,0.0,0.0,0,0
1551,cb5211dc,JPR Lamsam,male,Hong Kong,1,1,16,30,16,0,3,0,0,0,16.0,53.33,1,12,0,27,13.5,0.0,0,0
1552,03806cf8,JR Hazlewood,male,Australia,93,33,135,166,23,25,14,3,0,0,16.88,81.33,93,4876,138,3864,4.75,28.0,6,3
1553,2498e163,JR Hopes,male,Australia,81,61,1326,1411,63,8,123,6,3,0,25.02,93.98,74,3103,66,2349,4.54,35.59,5,1
1554,07793daf,JR Lennox,male,New Zealand,10,5,3,23,2,3,0,0,0,0,1.5,13.04,10,558,22,393,4.23,17.86,5,1
1555,39086549,JR Philippe,male,Australia,4,4,102,118,39,0,11,4,0,0,25.5,86.44,0,0,0,0,0.0,0.0,0,0
1556,2b944fb7,JS Ababu,male,Kenya,2,2,0,9,0,2,0,0,0,0,0.0,0.0,2,78,1,75,5.77,75.0,1,0
1557,9633359f,JS Malhotra,male,United States of America,15,15,358,371,173,3,23,20,1,1,29.83,96.5,4,102,2,67,3.94,33.5,1,0
1558,7c8f533d,JS Paris,male,Australia,2,0,0,0,0,0,0,0,0,0,0.0,0.0,2,96,1,93,5.81,93.0,1,0
1559,f5821615,JS Patel,male,New Zealand,36,12,91,148,34,5,5,2,0,0,13.0,61.49,36,1764,42,1476,5.02,35.14,3,0
1560,3d0ed2f9,JT Ball,male,England,18,6,38,49,28,2,6,0,0,0,9.5,77.55,18,947,21,980,6.21,46.67,5,1
1561,537021f5,JT Brassell,male,Namibia,16,9,9,32,3,3,0,0,0,0,1.5,28.12,16,750,23,625,5.0,27.17,4,0
1562,42172c3c,JT Smuts,male,South Africa,5,5,180,228,84,1,20,1,1,0,45.0,78.95,4,180,4,164,5.47,41.0,2,0
1563,902d916b,Jubair Hossain,male,Bangladesh,3,1,5,9,5,0,1,0,0,0,5.0,55.56,3,114,4,114,6.0,28.5,2,0
1564,086f5984,Junaid Khan,male,Pakistan,73,23,68,127,25,10,4,1,0,0,5.23,53.54,73,3475,104,3135,5.41,30.14,4,0
1565,84dc72db,Junaid Siddique,male,United Arab Emirates,69,49,152,250,16,21,5,11,0,0,5.43,60.8,68,3226,100,2731,5.08,27.31,6,1
1566,62e203d4,Junaid Siddique,male,Bangladesh,44,44,896,1283,97,1,90,7,5,0,20.84,69.84,2,12,0,13,6.5,0.0,0,0
1567,9025e58f,Junaid Siddiqui,male,Canada,8,6,59,138,25,0,1,1,0,0,9.83,42.75,8,352,5,270,4.6,54.0,1,0
1568,c78f1ff5,Junaid Zia,male,Pakistan,2,0,0,0,0,0,0,0,0,0,0.0,0.0,2,78,0,81,6.23,0.0,0,0
1569,d1ac815a,JV Harris,male,Canada,6,6,91,204,31,0,9,1,0,0,15.17,44.61,0,0,0,0,0.0,0.0,0,0
1570,7be8a0ed,JW Dernbach,male,England,24,8,19,39,5,1,1,0,0,0,2.71,48.72,24,1234,31,1308,6.36,42.19,4,0
1571,012829ff,JW Hastings,male,Australia,29,18,271,273,51,8,29,8,1,0,27.1,99.27,29,1486,42,1256,5.07,29.9,6,1
1572,32a8161e,JW Jenner,male,Jersey,4,4,119,170,76,0,6,3,1,0,29.75,70.0,0,0,0,0,0.0,0.0,0,0
1573,91c984a1,JW Wilson,male,New Zealand,1,1,1,2,1,0,0,0,0,0,1.0,50.0,1,54,1,68,7.56,68.0,1,0
1574,c374f37f,JWA Taylor,male,England,25,25,879,1086,101,4,69,12,7,1,41.86,80.94,0,0,0,0,0.0,0.0,0,0
1575,1afdbdbf,JWM Dalrymple,male,England,27,26,487,670,67,1,32,3,2,0,19.48,72.69,23,840,14,666,4.76,47.57,2,0
1576,e3386c8a,K Bhurtel,male,Nepal,71,70,1598,1939,120,2,178,34,8,2,23.5,82.41,24,570,13,492,5.18,37.85,4,0
1577,27b8d7b6,K Birkenstock,male,Namibia,17,15,233,426,61,0,25,0,1,0,15.53,54.69,10,227,5,226,5.97,45.2,2,0
1578,65122d56,K Christie,male,Hong Kong,1,1,0,3,0,0,0,0,0,0,0.0,0.0,1,6,0,18,18.0,0.0,0,0
1579,365229a8,K Doriga,male,Papua New Guinea,33,33,520,910,73,1,46,11,3,0,16.25,57.14,0,0,0,0,0.0,0.0,0,0
1580,a6bab2a9,K Gore,male,United States of America,13,12,171,249,44,2,13,2,0,0,17.1,68.67,13,426,11,287,4.04,26.09,4,0
1581,90de905a,K Gowtham,male,India,1,1,2,3,2,0,0,0,0,0,2.0,66.67,1,48,1,49,6.12,49.0,1,0
1582,719a2bb5,K Kamyuka,male,Canada,2,1,2,2,2,0,0,0,0,0,2.0,100.0,2,47,4,47,6.0,11.75,4,0
1583,374bb5e7,K Klein,male,Netherlands,23,15,160,238,25,4,9,2,0,0,14.55,67.23,23,1132,45,916,4.86,20.36,4,0
1584,d913103d,K Mahato,male,Nepal,2,2,1,10,1,2,0,0,0,0,0.0,10.0,2,78,2,76,5.85,38.0,2,0
1585,65cebd5d,K Mishara,male,Sri Lanka,6,6,148,171,38,0,20,2,0,0,24.67,86.55,1,6,0,9,9.0,0.0,0,0
1586,3674b3c1,K Phillip,male,United States of America,3,1,0,2,0,0,0,0,0,0,0.0,0.0,3,153,3,159,6.24,53.0,3,0
1587,a61bcb94,K Pierre,male,West Indies,10,8,81,130,22,5,5,3,0,0,27.0,62.31,9,510,6,364,4.28,60.67,2,0
1588,e62dd25d,K Rabada,male,South Africa,101,44,401,507,31,17,30,12,0,0,14.85,79.09,101,5285,164,4501,5.11,27.45,6,2
1589,314642ed,K Sinclair,male,West Indies,7,3,38,63,25,1,2,0,0,0,19.0,60.32,7,381,11,282,4.44,25.64,4,0
1590,10c158cc,K Sonavale,male,Oman,3,3,5,29,3,0,0,0,0,0,1.67,17.24,2,15,2,3,1.2,1.5,1,0
1591,bf814547,K Verreynne,male,South Africa,14,14,521,573,95,2,39,11,5,0,43.42,90.92,0,0,0,0,0.0,0.0,0,0
1592,7e38d2de,K Weeraratne,male,Sri Lanka,5,5,120,137,41,0,6,2,0,0,24.0,87.59,4,96,0,97,6.06,0.0,0,0
1593,08323d6b,K Whatham,male,Canada,1,1,18,41,18,0,2,0,0,0,18.0,43.9,0,0,0,0,0.0,0.0,0,0
1594,4aad78d3,K Zondo,male,South Africa,6,6,146,231,54,1,8,3,1,0,29.2,63.2,0,0,0,0,0.0,0.0,0,0
1595,d06335fd,KA Edwards,male,West Indies,16,16,331,494,123,2,23,7,0,1,23.64,67.0,0,0,0,0,0.0,0.0,0,0
1596,c59d8f8a,KA Hope,male,West Indies,6,6,138,192,46,0,20,0,0,0,23.0,71.88,0,0,0,0,0.0,0.0,0,0
1597,68c56d09,KA Jamieson,male,New Zealand,22,9,101,115,25,5,7,3,0,0,25.25,87.83,22,1108,30,980,5.31,32.67,4,0
1598,0b60eb09,KA Maharaj,male,South Africa,53,31,324,399,40,8,37,4,0,0,14.09,81.2,53,2765,70,2201,4.78,31.44,5,1
1599,a757b0d8,KA Pollard,male,West Indies,112,107,2608,2796,119,8,165,129,13,3,26.34,93.28,77,2155,54,2059,5.73,38.13,3,0
1600,60dd8960,Kabir Ali,male,England,12,8,54,56,25,2,3,1,0,0,9.0,96.43,12,613,18,631,6.18,35.06,4,0
1601,543d3e69,KAD Hurdle,male,Bermuda,9,8,25,47,12,3,2,1,0,0,5.0,53.19,9,438,15,391,5.36,26.07,3,0
1602,4cd3960e,KADM Fernando,male,Sri Lanka,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,42,2,13,1.86,6.5,2,0
1603,78eb4223,KAJ Roach,male,West Indies,88,52,308,591,34,29,24,6,0,0,13.39,52.12,88,4321,118,3683,5.11,31.21,6,3
1604,14810ee7,Kaleem Sana,male,Canada,31,23,135,154,16,9,7,9,0,0,9.64,87.66,31,1572,50,1177,4.49,23.54,4,0
1605,72253b87,Kaleemullah,male,Oman,45,27,125,135,20,10,8,7,0,0,7.35,92.59,45,2010,41,1445,4.31,35.24,3,0
