match_id,team_id,team_name,gender,runs,wickets,total_balls,fours,sixes,extras,run_rate
65239,34,Canada,male,180,10,295,17,2,23,3.66
65239,8,Bangladesh,male,120,10,168,14,0,16,4.29
65240,44,Kenya,male,140,10,228,10,2,15,3.68
65240,9,South Africa,male,142,0,128,21,4,3,6.66
65241,7,India,male,204,10,293,13,1,11,4.18
65241,30,Netherlands,male,136,10,289,7,0,28,2.82
65242,3,New Zealand,male,241,7,300,19,4,16,4.82
65242,13,West Indies,male,221,10,298,19,2,10,4.45
65244,7,India,male,125,10,250,11,1,16,3.0
65244,1,Australia,male,128,1,134,11,2,11,5.73
65245,34,Canada,male,197,10,294,17,6,8,4.02
65245,44,Kenya,male,198,6,291,22,1,12,4.08
65246,30,Netherlands,male,142,9,300,14,0,16,2.84
65246,10,England,male,144,4,140,24,0,3,6.17
65247,2,Pakistan,male,255,9,300,22,0,22,5.1
65247,28,Namibia,male,84,10,105,7,0,17,4.8
65248,9,South Africa,male,306,6,300,34,5,20,6.12
65248,3,New Zealand,male,229,1,221,26,1,16,6.22
65249,13,West Indies,male,244,9,300,16,6,27,4.88
65249,8,Bangladesh,male,32,2,49,3,0,5,3.92
65250,7,India,male,255,7,299,21,2,17,5.12
65250,6,Zimbabwe,male,172,10,268,9,0,13,3.85
65251,34,Canada,male,36,10,112,5,0,5,1.93
65251,11,Sri Lanka,male,37,1,28,6,0,0,7.93
65252,10,England,male,272,10,300,26,4,8,5.44
65252,28,Namibia,male,217,9,299,20,3,14,4.35
65254,8,Bangladesh,male,108,10,211,7,1,20,3.07
65254,9,South Africa,male,109,0,72,17,2,8,9.08
65255,10,England,male,246,8,300,21,2,13,4.92
65255,2,Pakistan,male,134,10,186,12,4,19,4.32
65256,34,Canada,male,202,10,257,15,7,12,4.72
65256,13,West Indies,male,206,3,123,28,8,14,10.05
65257,7,India,male,311,2,300,29,4,16,6.22
65257,28,Namibia,male,130,10,255,10,2,12,3.06
65258,44,Kenya,male,210,9,300,18,2,28,4.2
65258,11,Sri Lanka,male,157,10,269,14,1,9,3.5
65259,6,Zimbabwe,male,246,9,300,26,3,14,4.92
65259,1,Australia,male,248,3,284,23,0,9,5.24
65260,2,Pakistan,male,253,9,300,19,1,15,5.06
65260,30,Netherlands,male,156,10,237,11,2,40,3.95
65261,8,Bangladesh,male,198,7,300,17,3,18,3.96
65261,3,New Zealand,male,199,3,201,20,6,4,5.94
65262,7,India,male,250,9,300,24,3,17,5.0
65262,10,England,male,168,10,273,14,3,14,3.69
65263,1,Australia,male,301,6,300,24,8,18,6.02
65263,28,Namibia,male,45,10,84,3,0,15,3.21
65264,9,South Africa,male,254,8,300,19,4,12,5.08
65264,34,Canada,male,136,5,300,14,0,12,2.72
65265,6,Zimbabwe,male,301,8,300,31,2,10,6.02
65265,30,Netherlands,male,202,9,300,19,3,12,4.04
65266,11,Sri Lanka,male,228,6,301,17,0,15,4.54
65266,13,West Indies,male,222,9,300,19,2,21,4.44
65267,44,Kenya,male,217,7,300,21,1,14,4.34
65267,8,Bangladesh,male,185,10,284,11,3,18,3.91
65268,2,Pakistan,male,273,7,300,22,0,27,5.46
65268,7,India,male,276,4,274,29,3,28,6.04
65269,10,England,male,204,8,300,15,3,10,4.08
65269,1,Australia,male,208,8,298,19,3,15,4.19
65270,34,Canada,male,196,10,282,22,4,14,4.17
65270,3,New Zealand,male,197,5,138,19,6,8,8.57
65271,30,Netherlands,male,314,4,300,19,8,28,6.28
65271,28,Namibia,male,250,10,281,19,2,8,5.34
65272,11,Sri Lanka,male,268,9,300,28,2,18,5.36
65272,9,South Africa,male,229,6,270,16,3,18,5.09
65273,2,Pakistan,male,73,3,83,5,1,9,5.28
65275,1,Australia,male,319,5,300,28,7,16,6.38
65275,11,Sri Lanka,male,223,9,286,25,4,23,4.68
65276,44,Kenya,male,225,6,300,15,2,16,4.5
65276,7,India,male,226,4,287,23,2,16,4.72
65277,6,Zimbabwe,male,252,7,300,22,4,24,5.04
65277,3,New Zealand,male,253,4,284,29,2,16,5.35
65278,7,India,male,292,6,300,19,7,23,5.84
65278,11,Sri Lanka,male,109,10,138,12,0,21,4.74
65279,1,Australia,male,208,9,300,17,4,8,4.16
65279,3,New Zealand,male,112,10,181,11,1,9,3.71
65280,6,Zimbabwe,male,133,10,265,9,0,7,3.01
65280,44,Kenya,male,135,3,156,21,0,19,5.19
65281,3,New Zealand,male,146,10,271,13,0,13,3.23
65281,7,India,male,150,3,244,18,0,10,3.69
65282,11,Sri Lanka,male,256,5,300,18,0,18,5.12
65282,6,Zimbabwe,male,182,10,251,16,0,12,4.35
65283,44,Kenya,male,174,8,300,13,1,17,3.48
65283,1,Australia,male,178,5,188,26,4,10,5.68
65284,1,Australia,male,212,7,300,13,3,7,4.24
65284,11,Sri Lanka,male,123,7,229,10,2,9,3.22
65285,7,India,male,270,4,300,14,7,11,5.4
65285,44,Kenya,male,179,10,278,8,4,39,3.86
65286,1,Australia,male,359,2,300,24,10,37,7.18
65286,7,India,male,234,10,236,21,4,21,5.95
65634,11,Sri Lanka,male,343,5,300,22,4,40,6.86
65634,1,Australia,male,264,10,297,19,1,21,5.33
65635,1,Australia,male,271,4,300,23,2,31,5.42
65635,10,England,male,264,7,300,20,0,12,5.28
65636,11,Sri Lanka,male,284,7,300,28,1,31,5.68
65636,10,England,male,253,10,296,23,1,26,5.13
65637,11,Sri Lanka,male,211,9,300,13,0,24,4.22
65637,1,Australia,male,214,6,292,11,2,25,4.4
65638,10,England,male,279,7,300,16,2,23,5.58
65638,11,Sri Lanka,male,260,10,296,20,3,15,5.27
65639,10,England,male,152,10,291,11,1,6,3.13
65639,1,Australia,male,153,6,285,7,0,8,3.22
656399,3,New Zealand,male,331,6,300,34,4,13,6.62
656399,11,Sri Lanka,male,233,10,277,24,0,11,5.05
65640,11,Sri Lanka,male,214,8,300,11,2,17,4.28
65640,1,Australia,male,215,1,207,15,5,3,6.23
656401,1,Australia,male,342,9,300,38,3,5,6.84
656401,10,England,male,231,10,251,23,2,16,5.52
656403,9,South Africa,male,339,4,300,19,14,19,6.78
656403,6,Zimbabwe,male,277,10,290,28,7,22,5.73
656405,7,India,male,300,7,300,23,5,6,6.0
656405,2,Pakistan,male,224,10,282,22,2,12,4.77
656407,13,West Indies,male,304,7,300,28,12,10,6.08
656407,14,Ireland,male,307,6,275,34,6,13,6.7
656409,4,Scotland,male,142,10,218,14,2,6,3.91
656409,3,New Zealand,male,146,7,149,23,0,6,5.88
65641,10,England,male,117,10,246,5,0,13,2.85
65641,1,Australia,male,118,0,74,21,1,4,9.57
656413,22,United Arab Emirates,male,285,7,300,30,4,26,5.7
656413,6,Zimbabwe,male,286,6,288,26,5,16,5.96
656415,10,England,male,123,10,200,9,0,13,3.69
656415,3,New Zealand,male,125,2,74,13,7,12,10.14
656417,13,West Indies,male,310,6,300,28,7,23,6.2
656417,2,Pakistan,male,160,10,234,14,2,9,4.1
65642,1,Australia,male,229,7,300,21,4,4,4.58
65642,10,England,male,224,10,297,17,1,18,4.53
656423,7,India,male,307,7,300,31,5,10,6.14
656423,9,South Africa,male,177,10,242,15,0,7,4.39
656425,10,England,male,303,8,300,22,7,21,6.06
656425,4,Scotland,male,184,10,254,22,0,7,4.35
656427,13,West Indies,male,372,2,300,21,19,24,7.44
656427,6,Zimbabwe,male,289,10,267,28,3,25,6.49
656429,22,United Arab Emirates,male,278,9,300,25,1,17,5.56
656429,14,Ireland,male,279,8,296,26,2,11,5.66
65643,1,Australia,male,288,10,291,25,4,27,5.94
65643,7,India,male,270,10,294,19,3,21,5.51
656433,11,Sri Lanka,male,332,1,300,38,1,14,6.64
656433,8,Bangladesh,male,240,10,282,23,3,15,5.11
656435,9,South Africa,male,408,5,300,30,11,16,8.16
656435,13,West Indies,male,151,10,199,12,5,8,4.55
656437,1,Australia,male,151,10,194,11,4,12,4.67
656437,3,New Zealand,male,152,9,139,15,7,11,6.56
656439,22,United Arab Emirates,male,102,10,189,10,1,13,3.24
656439,7,India,male,104,1,113,18,1,0,5.52
65644,1,Australia,male,225,8,300,13,2,16,4.5
65644,6,Zimbabwe,male,126,10,225,7,0,19,3.36
656441,10,England,male,309,6,300,35,5,18,6.18
656441,11,Sri Lanka,male,312,1,284,28,6,12,6.59
656443,2,Pakistan,male,235,7,300,17,1,20,4.7
656443,6,Zimbabwe,male,215,10,298,20,0,19,4.33
656445,9,South Africa,male,411,4,300,37,12,11,8.22
656445,14,Ireland,male,210,10,270,20,3,12,4.67
656447,2,Pakistan,male,339,6,300,23,10,16,6.78
656447,22,United Arab Emirates,male,210,8,300,16,5,13,4.2
65645,6,Zimbabwe,male,208,6,300,11,3,11,4.16
65645,7,India,male,211,3,225,16,6,17,5.63
656451,4,Scotland,male,318,8,300,28,9,7,6.36
656451,8,Bangladesh,male,322,4,289,30,7,9,6.69
656453,13,West Indies,male,182,10,266,13,5,21,4.11
656453,7,India,male,185,6,235,16,1,26,4.72
656455,2,Pakistan,male,222,10,280,21,5,14,4.76
656455,9,South Africa,male,202,10,201,28,6,8,6.03
656457,14,Ireland,male,331,8,300,28,8,15,6.62
656457,6,Zimbabwe,male,326,10,297,28,7,11,6.59
65646,1,Australia,male,344,7,300,24,5,12,6.88
65646,6,Zimbabwe,male,196,6,300,12,2,16,3.92
656461,1,Australia,male,376,9,300,38,8,6,7.52
656461,11,Sri Lanka,male,312,9,278,34,2,11,6.73
656463,8,Bangladesh,male,275,7,300,21,5,14,5.5
656463,10,England,male,260,10,291,25,2,5,5.36
656465,14,Ireland,male,259,10,294,22,7,11,5.29
656465,7,India,male,260,2,221,24,9,19,7.06
656467,11,Sri Lanka,male,363,9,300,28,14,13,7.26
656467,4,Scotland,male,215,10,259,17,2,9,4.98
656469,9,South Africa,male,341,6,300,28,7,15,6.82
656469,22,United Arab Emirates,male,195,9,285,20,1,29,4.11
65647,7,India,male,303,4,300,23,1,15,6.06
65647,1,Australia,male,284,10,298,23,0,18,5.72
656471,8,Bangladesh,male,288,7,300,31,6,5,5.76
656471,3,New Zealand,male,290,7,293,29,8,5,5.94
656475,6,Zimbabwe,male,287,10,293,23,12,9,5.88
656475,7,India,male,288,4,292,27,6,16,5.92
656477,4,Scotland,male,130,10,154,21,0,9,5.06
656477,1,Australia,male,133,3,92,18,6,5,8.67
656479,22,United Arab Emirates,male,175,10,286,18,2,14,3.67
656479,13,West Indies,male,176,4,183,18,4,7,5.77
65648,7,India,male,255,6,300,17,1,10,5.1
65648,6,Zimbabwe,male,231,9,283,16,0,25,4.9
656481,14,Ireland,male,237,10,300,19,2,12,4.74
656481,2,Pakistan,male,241,3,277,20,2,15,5.22
656483,11,Sri Lanka,male,133,10,224,9,0,15,3.56
656483,9,South Africa,male,134,1,108,13,0,19,7.44
656485,7,India,male,302,6,300,29,4,16,6.04
656485,8,Bangladesh,male,193,10,270,19,1,10,4.29
656487,2,Pakistan,male,213,10,299,15,3,10,4.27
656487,1,Australia,male,216,4,203,22,3,9,6.38
656489,3,New Zealand,male,393,6,300,39,15,10,7.86
656489,13,West Indies,male,250,10,183,23,16,6,8.2
65649,7,India,male,296,4,300,28,2,8,5.92
65649,1,Australia,male,225,8,203,19,4,22,6.65
656491,9,South Africa,male,281,5,258,28,6,14,6.53
656491,3,New Zealand,male,299,6,257,31,10,13,6.98
656493,1,Australia,male,328,7,300,33,8,14,6.56
656493,7,India,male,233,10,281,15,5,15,4.98
656495,3,New Zealand,male,183,10,270,12,3,13,4.07
656495,1,Australia,male,186,3,199,20,1,9,5.61
65652,1,Australia,male,263,9,300,22,5,15,5.26
65653,7,India,male,203,10,294,19,1,26,4.14
65653,1,Australia,male,204,5,192,27,3,17,6.38
65655,7,India,male,222,10,294,17,3,12,4.53
65655,1,Australia,male,224,3,241,19,2,18,5.58
65656,1,Australia,male,359,5,300,31,6,23,7.18
65656,7,India,male,151,10,200,18,3,13,4.53
65659,13,West Indies,male,273,5,300,21,2,22,5.46
65659,2,Pakistan,male,274,4,282,22,0,7,5.83
65660,13,West Indies,male,263,9,300,19,2,10,5.26
65660,1,Australia,male,43,5,66,4,0,3,3.91
65661,2,Pakistan,male,163,10,235,11,4,14,4.16
65661,1,Australia,male,167,1,218,19,1,20,4.6
65662,1,Australia,male,269,8,300,19,2,17,5.38
65662,13,West Indies,male,196,10,269,9,3,18,4.37
65664,1,Australia,male,265,10,300,26,1,25,5.3
65664,2,Pakistan,male,268,7,284,21,5,15,5.66
65665,2,Pakistan,male,307,8,300,26,2,27,6.14
65665,13,West Indies,male,277,10,289,28,1,19,5.75
65666,1,Australia,male,237,10,294,13,0,19,4.84
65666,2,Pakistan,male,219,9,300,11,6,6,4.38
65708,2,Pakistan,male,257,6,300,19,2,11,5.14
65708,8,Bangladesh,male,181,10,272,13,1,20,3.99
65713,2,Pakistan,male,122,10,239,7,1,16,3.06
65713,11,Sri Lanka,male,123,3,192,10,0,25,3.84
65714,8,Bangladesh,male,190,9,300,12,1,20,3.8
65714,11,Sri Lanka,male,191,0,201,15,0,20,5.7
65716,7,India,male,271,6,300,23,2,20,5.42
65716,11,Sri Lanka,male,267,9,300,20,3,26,5.34
65718,11,Sri Lanka,male,228,9,300,18,0,32,4.56
65718,7,India,male,203,9,300,13,3,25,4.06
657637,2,Pakistan,male,322,5,300,19,14,11,6.44
657637,11,Sri Lanka,male,311,10,298,24,9,16,6.26
657639,2,Pakistan,male,284,4,300,15,4,14,5.68
657639,11,Sri Lanka,male,287,8,298,20,4,17,5.78
657641,2,Pakistan,male,326,5,300,22,11,17,6.52
657641,11,Sri Lanka,male,213,10,268,22,6,5,4.77
657643,11,Sri Lanka,male,225,10,293,22,1,11,4.61
657643,2,Pakistan,male,226,2,247,23,3,10,5.49
657645,2,Pakistan,male,232,10,297,15,3,20,4.69
657645,11,Sri Lanka,male,235,8,298,12,6,12,4.73
65803,2,Pakistan,male,278,7,300,14,11,29,5.56
65803,6,Zimbabwe,male,210,10,265,20,2,17,4.75
65804,11,Sri Lanka,male,223,6,300,19,0,12,4.46
65804,2,Pakistan,male,225,3,284,18,1,16,4.75
65805,44,Kenya,male,225,6,300,19,2,13,4.5
65805,6,Zimbabwe,male,230,5,294,16,3,21,4.69
65806,11,Sri Lanka,male,256,5,300,26,0,7,5.12
65806,44,Kenya,male,127,10,227,11,1,12,3.36
65807,11,Sri Lanka,male,193,10,295,10,0,11,3.93
65807,6,Zimbabwe,male,194,6,292,20,0,10,3.99
65808,2,Pakistan,male,286,8,300,20,7,11,5.72
65808,44,Kenya,male,143,10,190,18,0,11,4.52
65809,6,Zimbabwe,male,168,10,295,11,1,16,3.42
65809,2,Pakistan,male,172,2,212,16,1,22,4.87
659549,2,Pakistan,male,244,7,300,15,5,16,4.88
659549,6,Zimbabwe,male,246,3,290,24,3,7,5.09
659551,2,Pakistan,male,299,4,300,20,9,25,5.98
659551,6,Zimbabwe,male,209,10,256,21,1,11,4.9
659553,2,Pakistan,male,260,6,300,21,1,13,5.2
659553,6,Zimbabwe,male,152,10,240,13,1,16,3.8
660825,30,Netherlands,male,143,10,167,11,3,8,5.14
660825,34,Canada,male,62,1,60,3,1,9,6.2
660827,34,Canada,male,67,10,148,3,1,14,2.72
660827,30,Netherlands,male,70,1,64,8,2,4,6.56
660837,4,Scotland,male,223,9,300,24,1,15,4.46
660837,14,Ireland,male,225,9,299,24,1,13,4.52
661685,3,New Zealand,male,156,10,253,11,4,9,3.7
661685,13,West Indies,male,157,8,165,15,6,23,5.71
661689,3,New Zealand,male,283,4,126,22,22,2,13.48
661689,13,West Indies,male,124,5,126,9,4,7,5.9
661691,3,New Zealand,male,285,6,300,22,5,12,5.7
661691,13,West Indies,male,134,5,202,11,0,4,3.98
661693,13,West Indies,male,363,4,300,41,9,15,7.26
661693,3,New Zealand,male,160,10,179,16,1,9,5.36
66196,10,England,male,299,7,300,23,5,34,5.98
66196,6,Zimbabwe,male,147,10,234,14,4,14,3.77
66197,3,New Zealand,male,347,4,300,27,13,34,6.94
66197,27,United States of America,male,137,10,255,15,1,18,3.22
66198,7,India,male,290,4,300,27,1,16,5.8
66198,44,Kenya,male,192,7,300,9,0,42,3.84
66200,27,United States of America,male,65,10,144,4,0,14,2.71
66200,1,Australia,male,66,1,47,9,1,11,8.43
66201,6,Zimbabwe,male,191,10,295,20,0,18,3.88
66201,11,Sri Lanka,male,195,6,263,22,1,9,4.45
66202,44,Kenya,male,94,10,192,11,0,16,2.94
66202,2,Pakistan,male,95,3,112,12,1,6,5.09
66203,13,West Indies,male,269,3,300,18,4,20,5.38
66203,8,Bangladesh,male,131,10,237,11,0,10,3.32
66204,3,New Zealand,male,198,9,300,19,0,13,3.96
66204,1,Australia,male,199,3,224,26,5,3,5.33
66205,10,England,male,251,7,300,24,3,10,5.02
66205,11,Sri Lanka,male,95,5,144,8,0,13,3.96
66206,9,South Africa,male,246,6,300,21,3,6,4.92
66206,13,West Indies,male,249,5,293,19,5,23,5.1
66207,7,India,male,200,10,299,10,1,24,4.01
66207,2,Pakistan,male,201,7,296,13,3,10,4.07
66208,1,Australia,male,259,9,300,22,2,16,5.18
66208,10,England,male,262,4,279,27,2,14,5.63
66209,2,Pakistan,male,131,10,230,9,1,19,3.42
66209,13,West Indies,male,132,3,169,13,1,22,4.69
66210,10,England,male,217,10,298,21,0,23,4.37
66210,13,West Indies,male,218,8,293,24,0,35,4.46
66283,10,England,male,293,6,300,27,2,15,5.86
66283,11,Sri Lanka,male,249,9,300,22,1,27,4.98
66284,10,England,male,271,7,300,21,1,18,5.42
66284,7,India,male,272,4,293,27,1,19,5.57
66293,10,England,male,191,8,300,19,0,14,3.82
66293,6,Zimbabwe,male,195,6,288,17,1,12,4.06
66294,9,South Africa,male,264,6,300,31,1,14,5.28
66294,10,England,male,265,4,275,33,2,8,5.78
66295,9,South Africa,male,272,5,300,25,4,18,5.44
66295,6,Zimbabwe,male,226,9,299,16,2,9,4.54
66296,10,England,male,81,4,99,4,0,13,4.91
66297,10,England,male,223,7,300,16,2,27,4.46
66297,9,South Africa,male,227,3,284,15,1,22,4.8
66299,6,Zimbabwe,male,92,10,149,8,0,24,3.7
66299,10,England,male,95,4,107,8,2,21,5.33
66301,6,Zimbabwe,male,173,8,300,15,0,25,3.46
66301,9,South Africa,male,174,3,212,24,0,16,4.92
66302,9,South Africa,male,107,10,193,12,0,14,3.33
66302,10,England,male,111,3,122,14,1,10,5.46
66304,10,England,male,147,10,230,16,0,22,3.83
66304,13,West Indies,male,148,3,194,20,0,17,4.58
66305,10,England,male,101,10,197,10,0,12,3.08
66305,3,New Zealand,male,103,3,104,16,0,14,5.94
66306,13,West Indies,male,159,10,241,15,1,14,3.96
66306,10,England,male,160,3,132,24,1,20,7.27
66309,10,England,male,285,7,300,20,9,22,5.7
66309,13,West Indies,male,286,3,295,26,2,12,5.82
66311,3,New Zealand,male,266,10,296,19,1,18,5.39
66311,13,West Indies,male,159,10,248,11,1,5,3.85
66356,7,India,male,46,3,103,4,0,9,2.68
66357,2,Pakistan,male,199,8,300,8,2,15,3.98
66357,11,Sri Lanka,male,120,10,258,10,0,20,2.79
66358,2,Pakistan,male,116,10,259,8,2,17,2.69
66358,3,New Zealand,male,117,3,166,9,2,19,4.23
66361,3,New Zealand,male,156,8,300,6,4,13,3.12
66361,11,Sri Lanka,male,147,10,295,12,0,18,2.99
66363,2,Pakistan,male,198,10,300,20,0,15,3.96
66363,3,New Zealand,male,200,6,272,17,4,44,4.41
66364,7,India,male,141,3,161,19,1,4,5.25
66365,7,India,male,283,5,300,28,2,14,5.66
66365,1,Australia,male,246,9,300,14,1,14,4.92
66366,3,New Zealand,male,97,10,202,8,0,32,2.88
66366,1,Australia,male,101,2,100,14,2,7,6.06
66367,1,Australia,male,286,8,300,30,2,21,5.72
66367,7,India,male,209,10,278,26,0,7,4.51
66368,3,New Zealand,male,258,9,300,29,2,38,5.16
66368,1,Australia,male,259,8,299,31,3,11,5.2
66369,7,India,male,246,9,300,23,2,8,4.92
66369,3,New Zealand,male,249,6,285,24,1,20,5.24
66372,7,India,male,353,5,300,38,6,13,7.06
66372,3,New Zealand,male,208,10,282,23,1,19,4.43
66374,2,Pakistan,male,192,6,198,14,4,5,5.82
66374,7,India,male,127,10,162,8,1,5,4.7
66375,1,Australia,male,175,7,190,12,1,12,5.53
66377,1,Australia,male,269,6,300,24,1,23,5.38
66377,2,Pakistan,male,259,10,290,19,4,10,5.36
66378,2,Pakistan,male,292,7,300,20,11,17,5.84
66378,6,Zimbabwe,male,148,10,231,16,1,11,3.84
66379,6,Zimbabwe,male,252,4,300,17,3,20,5.04
66379,2,Pakistan,male,258,7,289,17,4,18,5.36
66380,11,Sri Lanka,male,232,9,300,12,2,33,4.64
66380,2,Pakistan,male,233,2,292,12,2,10,4.79
66381,6,Zimbabwe,male,104,10,198,10,0,16,3.15
66381,11,Sri Lanka,male,108,3,109,17,1,7,5.94
66383,11,Sri Lanka,male,287,7,300,26,1,17,5.74
66383,2,Pakistan,male,168,10,228,17,1,11,4.42
66385,1,Australia,male,246,9,300,19,0,9,4.92
66385,3,New Zealand,male,247,6,298,13,1,16,4.97
66386,1,Australia,male,261,7,300,24,1,12,5.22
66386,3,New Zealand,male,244,10,283,14,6,14,5.17
664299,15,Bangladesh,female,149,8,300,11,0,6,2.98
664299,16,South Africa,female,153,4,226,14,0,9,4.06
664303,15,Bangladesh,female,177,10,291,14,0,10,3.65
664303,16,South Africa,female,178,2,228,18,1,2,4.68
666039,17,Australia,female,209,3,300,14,1,20,4.18
666039,21,England,female,210,3,281,21,0,18,4.48
666041,17,Australia,female,266,7,300,22,0,11,5.32
666041,21,England,female,240,10,278,20,1,18,5.18
666043,21,England,female,268,4,300,27,0,19,5.36
666043,17,Australia,female,269,6,297,30,2,5,5.43
667641,3,New Zealand,male,292,7,300,21,7,7,5.84
667641,7,India,male,268,10,292,20,5,15,5.51
667643,3,New Zealand,male,271,7,252,25,8,8,6.45
667643,7,India,male,277,9,249,31,5,10,6.67
667645,3,New Zealand,male,314,10,300,26,10,21,6.28
667645,7,India,male,314,9,300,25,13,18,6.28
667647,7,India,male,278,5,300,24,11,11,5.56
667647,3,New Zealand,male,280,3,289,31,6,5,5.81
667649,3,New Zealand,male,303,5,300,27,6,12,6.06
667649,7,India,male,216,10,298,16,4,6,4.35
667723,7,India,male,304,6,300,30,4,29,6.08
667723,10,England,male,161,10,229,15,2,5,4.22
667725,10,England,male,227,10,300,16,1,6,4.54
667725,7,India,male,228,4,258,21,2,9,5.3
667727,10,England,male,206,10,297,13,3,14,4.16
667727,7,India,male,212,1,183,21,8,8,6.95
667729,10,England,male,294,7,300,30,7,9,5.88
667729,7,India,male,253,10,292,22,6,5,5.2
667889,10,England,male,247,6,234,18,6,7,6.33
667889,11,Sri Lanka,male,144,10,167,16,0,15,5.17
667891,11,Sri Lanka,male,256,8,300,15,3,20,5.12
667891,10,England,male,99,10,157,9,2,9,3.78
667893,11,Sri Lanka,male,67,10,144,6,0,7,2.79
667893,10,England,male,73,0,73,6,1,2,6.0
667895,11,Sri Lanka,male,300,9,300,30,2,20,6.0
667895,10,England,male,293,8,300,16,4,10,5.86
667897,10,England,male,219,10,289,11,1,16,4.55
667897,11,Sri Lanka,male,222,4,290,19,1,18,4.59
668511,16,South Africa,female,274,3,300,25,4,15,5.48
668511,18,Sri Lanka,female,207,8,300,24,0,18,4.14
668513,18,Sri Lanka,female,164,10,300,17,0,9,3.28
668513,16,South Africa,female,2,0,6,0,0,0,2.0
668953,8,Bangladesh,male,265,10,299,28,3,16,5.32
668953,3,New Zealand,male,162,9,179,16,6,3,5.43
668955,8,Bangladesh,male,247,10,294,16,8,16,5.04
668955,3,New Zealand,male,207,10,280,12,6,17,4.44
668957,3,New Zealand,male,307,5,300,26,7,9,6.14
668957,8,Bangladesh,male,309,6,296,26,7,23,6.26
668961,11,Sri Lanka,male,288,9,300,31,4,16,5.76
668961,3,New Zealand,male,13,1,26,0,0,8,3.0
668963,11,Sri Lanka,male,138,1,138,18,0,8,6.0
668963,3,New Zealand,male,203,6,138,24,6,8,8.83
668965,11,Sri Lanka,male,211,8,198,28,1,14,6.39
668965,3,New Zealand,male,126,6,150,13,1,7,5.04
676529,13,West Indies,male,211,10,293,18,6,7,4.32
676529,7,India,male,212,4,212,23,3,20,6.0
676531,7,India,male,288,7,300,27,6,10,5.76
676531,13,West Indies,male,289,8,297,31,6,10,5.84
676533,13,West Indies,male,263,5,300,25,5,6,5.26
676533,7,India,male,266,5,277,36,0,10,5.76
684679,10,England,male,167,6,120,16,4,6,8.35
684679,4,Scotland,male,133,9,120,14,5,1,6.65
685731,2,Pakistan,male,218,9,300,16,3,8,4.36
685731,9,South Africa,male,195,10,289,19,3,2,4.05
685733,2,Pakistan,male,262,10,270,22,4,14,5.82
685733,9,South Africa,male,261,6,270,19,3,18,5.8
685735,2,Pakistan,male,179,10,281,15,3,14,3.82
685735,9,South Africa,male,181,6,232,20,0,6,4.68
690355,11,Sri Lanka,male,180,10,240,11,8,10,4.5
690355,8,Bangladesh,male,167,10,236,15,4,6,4.25
690357,11,Sri Lanka,male,289,6,300,32,1,7,5.78
690357,8,Bangladesh,male,228,10,258,18,6,14,5.3
690359,8,Bangladesh,male,240,8,300,20,3,9,4.8
690359,11,Sri Lanka,male,246,4,285,17,6,7,5.18
696731,4,Scotland,male,341,9,300,27,6,14,6.82
696731,34,Canada,male,171,10,236,22,2,23,4.35
696733,30,Netherlands,male,265,6,300,21,4,7,5.3
696733,44,Kenya,male,266,6,214,33,2,12,7.46
696747,34,Canada,male,210,10,300,18,1,6,4.2
696747,30,Netherlands,male,212,2,220,22,4,12,5.78
696759,44,Kenya,male,260,10,300,20,2,24,5.2
696759,4,Scotland,male,261,7,297,17,4,4,5.27
702139,14,Ireland,male,202,10,296,12,2,12,4.09
702139,13,West Indies,male,205,6,220,24,5,13,5.59
706767,11,Sri Lanka,male,219,8,300,21,2,19,4.38
706767,14,Ireland,male,140,10,239,15,0,7,3.51
710291,11,Sri Lanka,male,296,6,300,29,2,18,5.92
710291,2,Pakistan,male,284,10,293,26,6,13,5.82
710293,8,Bangladesh,male,279,7,300,20,6,18,5.58
710293,7,India,male,280,4,294,29,4,11,5.71
710297,7,India,male,264,9,300,17,5,11,5.28
710297,11,Sri Lanka,male,265,8,296,25,4,8,5.37
710301,7,India,male,245,8,300,23,5,8,4.9
710301,2,Pakistan,male,249,9,298,16,8,17,5.01
710305,8,Bangladesh,male,326,3,300,31,8,21,6.52
710305,2,Pakistan,male,329,7,299,29,10,13,6.6
710309,8,Bangladesh,male,204,9,300,14,1,17,4.08
710309,11,Sri Lanka,male,208,7,294,19,1,9,4.24
710311,2,Pakistan,male,260,5,300,21,5,6,5.2
710311,11,Sri Lanka,male,261,5,278,33,2,8,5.63
722339,9,South Africa,male,279,8,290,25,2,26,5.77
722339,13,West Indies,male,164,10,170,14,5,7,5.79
722341,9,South Africa,male,439,2,300,34,18,9,8.78
722341,13,West Indies,male,291,7,300,26,5,24,5.82
722343,13,West Indies,male,122,10,202,13,2,5,3.62
722343,9,South Africa,male,124,1,148,15,0,5,5.03
722345,9,South Africa,male,262,8,300,23,3,19,5.24
722345,13,West Indies,male,266,9,291,21,11,22,5.48
722347,9,South Africa,male,361,5,252,29,17,30,8.6
722347,13,West Indies,male,230,10,226,19,9,12,6.11
722389,23,India,female,193,8,282,22,0,12,4.11
722389,21,England,female,153,3,181,18,0,7,5.07
722391,21,England,female,214,9,300,19,0,15,4.28
722391,23,India,female,201,10,292,19,1,19,4.13
727919,1,Australia,male,255,8,300,20,3,12,5.1
727919,2,Pakistan,male,162,10,219,13,4,16,4.44
727921,2,Pakistan,male,215,10,297,14,2,10,4.34
